CONCEPTICON_ID,CONCEPTICON_GLOSS_x,CHINESE,CHINESE_RT_MEAN,CHINESE_RT_ZSCORE,CHINESE_STROKE,LINE_IN_SOURCE_x,CONCEPTICON_GLOSS_y,ENGLISH,ENGLISH_VALENCE_MEAN,ENGLISH_AROUSAL_MEAN,ENGLISH_DOMINANCE_MEAN,LINE_IN_SOURCE_y
963,BOOK,图书,650.8374358974359,-0.6251605977557342,12.0,10706,BOOK,book,0.802,0.21,0.606,1974
965,WORLD,世界,607.1514634146342,-0.7741437587175511,14.0,3114,WORLD,world,0.622,0.394,0.75,19804
967,YEAST,发酵,697.80975,-0.3766573849345392,19.0,3359,YEAST,yeast,0.5,0.35,0.327,19906
969,CIGARETTE,香烟,736.5592499999999,-0.3904084415568595,19.0,7462,CIGARETTE,cigarette,0.219,0.528,0.304,3013
972,BE ABLE,能够,696.2905263157896,-0.4989743496561232,21.0,8128,BE ABLE,can,0.662,0.36,0.454,2468
974,TOBACCO,烟草,731.6804999999997,-0.3250259906315673,19.0,7944,TOBACCO,tobacco,0.327,0.546,0.387,18047
975,SPINACH,菠菜,658.3436585365853,-0.6243403372057802,22.0,9387,SPINACH,spinach,0.583,0.2,0.368,16621
978,WAVE,波浪,686.50875,-0.4887108090753025,18.0,6225,WAVE,wave,0.622,0.491,0.49,19490
979,FARMER,农,726.2323076923077,-0.3091131831530589,6.0,55,FARMER,farmer,0.677,0.432,0.464,6493
980,HEEL,脚跟,899.0027027027024,0.2027161545493218,24.0,8825,HEEL,heel,0.48,0.35,0.385,8236
985,VINEGAR,醋,685.3694871794872,-0.4531410281439517,15.0,714,VINEGAR,vinegar,0.276,0.37,0.356,19271
986,TOMATO,番茄,617.9504878048782,-0.707050095797108,20.0,9276,TOMATO,tomato,0.55,0.183,0.275,18070
987,REMAIN,留下,684.2956410256411,-0.5321746128620469,13.0,7976,REMAIN,remain,0.709,0.365,0.731,14620
989,CLEAR,清楚,646.5023076923078,-0.651763496003187,24.0,8672,CLEAR,clear,0.857,0.327,0.573,3114
99,HUNCHBACK,驼背,833.4702631578948,0.0063843868464503,17.0,12011,HUNCHBACK,hunchback,0.208,0.39,0.259,8627
991,FRY,煎,693.9652500000001,-0.4072594545436236,13.0,594,FRY,fry,0.52,0.61,0.324,7223
992,CLIFF,悬崖,773.8862499999998,-0.2656255348524642,22.0,10813,CLIFF,cliff,0.361,0.62,0.509,3138
999,JOINT,关节,772.4918918918919,-0.1715545056193289,11.0,4088,JOINT,joint,0.615,0.392,0.566,9698
